sentence_id	sentence	label
c858d2307bbc3dcc4b8d5b5195feac9a4b82dfec	Während in Deutschland die RKI-Datenlage völlig intransparent ist (und bewusst gehalten wird), bieten die US-Daten der CDCs (Centers for Desease Control and Prevention) einen besseren Überblick.	SUBJ
01a57aac912df7bb17a8c92e31e5c235a43439e4	Kein großes Medium hat bisher seine Enthüllungen aufgegriffen – obwohl das RKI sie ja sogar auf seiner Internet-Seite einräumt und die Daten nachlesbar sind – was aber offenbar kein „Qualitätsmedium“ zum Anlass nahm, sie zu thematisieren.	SUBJ
98a0c952eb5e3475aed2aab23844027c20b4acfe	Im Laufe der nächsten 22 Jahre verkündet der Prophet Mohammad zunächst in Mekka und dann in Medina die Lehre von dem einen unsichtbaren Gott.	OBJ
c5a67e7882d189941bab8e6eb883b733acf5c3a4	Demnach sterben rund 5,16 Millionen Menschen mit oder an dem Virus, seit dieses im Dezember 2019 erstmals im chinesischen Wuhan nachgewiesen wurde.	OBJ
a3be27880325701e3eb62bdb2d6e37a22143a35e	Der Fünfjahresdurchschnitt der abgerechneten Codes von Fehlgeburten pro Jahr läge bei 1.499.	OBJ
2d46e55b6c8a0e62ffcaccadfcfdd7f4e4f97ce7	Und: je mehr Menschen man testet, desto mehr positive Fälle werden gemeldet – auch wenn es sich – um mit den Worten Drostens zu sprechen – um völlig kerngesunde Menschen handelt.	SUBJ
14cb85718e8be8365c5cb6c9a33a83e9b1889fe7	Beweise, dass Polizisten, Lehrer, Schulleiter, Arbeitgeber usw. konkret angeordnet haben, dass Ihr eine Maske tragen sollt.	SUBJ
d836252da704e3f1cdffe6fb5e97e2ba4e5d76ec	Es ist grundsätzlich ein trauriges Thema: die Kinderarbeit.	SUBJ
0ce7d0c675ffd29894603da71cc071455481ca59	Und plötzlich, schwupp, wird es zur Pandemie.	SUBJ
6284188ca4c58ac1e41d752236fc3410b4a5cd26	Das kann jeder Depp mit IQ 90 sehen, wenn er sich Zahlen und Graphiken dazu anschaut und mit der Zeitachse, Zeitskala(Impfung) vergleicht.	SUBJ
bfb7cc78bbdd2ed07c3967a5b6571ac2d896d96d	Ich habe eine Reihe einzigartiger Fähigkeiten.	SUBJ
64e4f871fc6dd185b54d3748165c92a0b92a690d	Michael Braungart, wissenschaftlicher Leiter des Hamburger Umweltinstituts äußert sich nun zum Thema Masken und spricht von einem Chemiecocktail vor Mund und Nase.	OBJ
c4cff14ccb1bb645d914da051cae323d11ee8781	Die Stadt mit mehr als 300.000 Einwohnern liegt etwa eine Autostunde westlich von London.	OBJ
ac71896cad6b1481d57d944ed929d943acdb8745	Die Zensoren dürften nicht kapiert haben, wer Luigi Warren ist.	SUBJ
18efdce284c36d1e2272edc6d0f185bfa04ce4c7	Gut dazu passt, dass im Deutschen Infektionsschutzgesetz Paragraph 21 Schutzimpfungen zulässig sind, bei denen Mikroorganismen von Geimpften auf die Nichtgeimpften übertragen werden.	SUBJ
729a5dab15d87fc57585068fdd7df8367482ffbf	Ein zusätzlicher Mechanismus, der den Eintritt von Viruszellen und die nachfolgende Schädigung erleichtert, könnte die so genannte antikörperabhängige Verstärkung (ADE) sein.	SUBJ
d0be4c1878fb105cc823e65843bfc3c60ba773b4	Eine erste Liste konkreter Projekte für Flüchtlinge, insbesondere Projekte in den Bereichen Gesundheit, Bildung, Infrastruktur, Lebensmittelversorgung und sonstige Lebenshaltungskosten, die rasch aus der Fazilität finanziert werden können, werden innerhalb einer Woche gemeinsam bestimmt.	OBJ
5b08f1a782ca64cf1ee529ef70b893fcbdf2ad9b	Eine Ampel-Koalition aus SPD, „Grünen“ und FDP wäre zahlenmäßig ebenso möglich wie eine rot-„grün“-stasirote Linkskoalition (R2G) oder ein sogenanntes Jamaika-Bündnis aus Union, „Grünen“ und FDP.	OBJ
2d124520804f824571e0c95af8cbea565c2a3667	Der ICD-Code ist ein weltweit anerkanntes System, mit dem medizinische Diagnosen einheitlich benannt werden.	OBJ
76cf38b053a47c02963eeb414f4de70ba84566b1	Auch wenn das Vlies der meisten FFP2-Masken wie Papier erscheint, es handelt sich um einen thermoplastischen Kunststoff: Polypropylen.	OBJ
eed99ad55fd21b1bd9a71090ebcd6e7d23c6f6ee	Eigentlich müsste den Verantwortlichen daher klar sein, dass ein fortgesetzter exponentieller Ausbau der Windenergie, wie er aufgrund des europäischen „Green Deal“ geplant ist, ein Abschalten des natürlichen Windhaushalts bedeutet, das sehr bald in eine Katastrophe münden wird – wenn uns nicht die Katastrophe bereits eingeholt hat!	SUBJ
52a43bba670e01acc6e54d2fe61a0f17e17af8ba	Inzwischen ist das Tragen von FFP2- oder medizinischen OP-Masken in Geschäften und öffentlichen Verkehrsmitteln zur Pflicht geworden.	OBJ
6e184f73c22c10b3d7db5f2294d231de39478586	Ich habe eine Vermutung, die aber noch nicht ausreichend bestätigt ist, um sie zu äußern.	SUBJ
59a44d018253b45e21de2e5262ad7fe81b38fb2d	Noch beeindruckender ist die Tatsache, dass Capsaicin nicht nur Krebszellen abtöten kann, sondern die gesunden und normalen Zellen, die den Tumor umgeben, unversehrt lässt.	SUBJ
4cf259877bff58597c83b2b124108de88ad2a45e	Stew: (12:43): Also, wenn du das weißt, wenn du diese Bestätigung bringst, warum sollte die, ich meine, das ist eine Meinung.	OBJ
afc4744a7faba7a025edf813deb0678ddd0e6425	Sie sind selbst mittlerweile ganz verzweifelt, weil sie Stillschweigen bewahren müssten und diese Belastung riesengroß ist.	SUBJ
6987b574d515372143c4c8c58515949a577c79fd	Ihr Ziel – durch Zwangsimpfungen die Zahl der Toten zu maximieren – wird in seiner ganzen Skrupellosigkeit erkennbar.	SUBJ
400805981f0168a6141851eb3088d49614151950	Das lege ich auch gerne alles offen.	OBJ
8d1a340fd9f8d81affc6b2052c62ff0961793236	Es ist schwer, öffentlich zugängliche geschützte Inhaltsstoffe zu überprüfen.	SUBJ
683d0e3ef543f6e63e3dd0d79723b2c6e12f62c7	Bei den blau eingefärbten OP-Masken wird zusätzlich meistens noch Cobalt als Farbstoff verwendet.	OBJ
e300f1ca3ee06c32400370eba3ac31dd224809f7	Allerdings ist darunter sehr wahrscheinlich auch ein großer Prozentsatz von solchen Patienten, die nicht an, sondern nur mit Corona verstorben sind.	SUBJ
9223a01e39dde83b147fc76f6a43eb4da7f1d144	Leider ist ihre Identität für uns aufgrund der von ihr preisgegebenen Angaben nicht vollends nachprüfbar.	SUBJ
0f682b58ae1a2d6d95830768ef2ac9cd808ff968	Dies gilt aber nicht für die Flanken- oder Randbereiche der 15 µm – Bande.	OBJ
3d95a6855d90fdeb20093c2d61be6eb9ded12655	Dies ist ganz offensichtlich falsch, wie es Beda Stadler sehr eindrücklich erklärt hat.	SUBJ
1fc27ace098f18b074f73b4126aa0957009db816	Seltsamerweise verzichtet das PEI hier auf eine detaillierte Altersaufschlüsselung wie bei AstraZeneca.	SUBJ
f9930f3c5c6c3ae53664e434203e3204ad0d2789	Die Videopräsentation der Ergebnisse ist hier zu sehen.	OBJ
26b142a8bb37c2631c380eb6a2e74381b534eec9	Vielleicht möchten ja auch Jens Spahn und Lothar Wieler wissen, was sie da im Gesicht haben.	SUBJ
b6d9510d488f606236385d464d44304a85c2056c	99 % (bezogen auf das verwendete Testaerosol)) -Masken bestehen FFP-Masken immer aus mehrlagigen Kunststoffen mit bestimmten Eigenschaften.	OBJ
df5ca1e19e6e0027a7962ffa2fc093e59d61d623	Drei Tage nach Aufhebung der Quarantäne entwickelte sie Symptome der Sinusvenenthrombose.	OBJ
c435d2505aff1c8cfd8c3dd24c108634fc4023e4	Etwa zwei Wochen nach der ersten Impfung waren fünf weitere Bewohner verstorben.	OBJ
639ae284615b633d8de010d50edb697b0f62430d	Die Scharia ist göttlichen Ursprungs und versteckt sich in der Offenbarung, ohne eine juristisch präzise Artikulation erfahren zu haben.	SUBJ
7ab019aee7673449c208dffa0d24004745a2285b	Das sieht bei Mers ganz anders aus: Hier infizieren sich Menschen immer wieder direkt bei Tieren.	OBJ
cb633906b1f3b3fcd8830fc3d467aceb45a21c9a	Alles sei noch da, die Computer, Fingerabdruckscanner, Toiletten, Zäune, Zelte.	OBJ
e73946c9bf7df76c8dd31078b81ef1138ea58141	Während seines Wehrdiensts bei der IDF (1990–93) setzte er bereits 1992 seine Studien fort und war Coautor bei ersten Veröffentlichungen zur Astrophysik.	OBJ
11b0b535d7ee6cf2f2ae25875748fe7848a137ec	Laut des Gesundheitsministeriums geschehe dies, um die Zahlen international vergleichbar zu halten.	OBJ
c42fd1668d00c546c922ae59595f79e783030c96	US-Präsident Trump hat wiederholt behauptet - ohne Beweise vorzulegen -, dass allgemeine Briefwahl zu großflächigem Betrug führe.	OBJ
424f1e4cd59165eaa4885d02143ddad8d9f271b0	Wie bei Grippewellen auch gibt es bei Covid-19 natürliche Verläufe, die sich dadurch auszeichnen, dass sich zu Beginn die Infektion schnell ausbreitet, um dann nach einer “Pause” eine Folgewelle zu generieren.	OBJ
cc3545c2c4fb309fdefe6987bc2d4dfd9174ab69	Wir und Herr Günter Adams freuen uns über einen sachlichen Diskurs.	SUBJ
e695b049a8f52c5766166e04a030326e0fa4f793	Eher Pandemie der Unwissenheit – oder der Lügen?	SUBJ
e4caa2959413691c43ea384688e6e5b151587909	Der kleine Bundesstaat Tamil Nadu mit 10 Millionen Einwohnern, setzte dagegen auf Remdesivir und hatte wesentlich schlechtere Ergebnisse.	OBJ
1c90ce53d622c131e0a086d1d33ff55c29381ce4	"Demnach gingen bis Ende August 1.228 Verdachtsmeldungen für geimpfte 12- bis 17-Jährige ein, bei denen ""über mindestens eine Impfreaktion berichtet worden ist""."	OBJ
fc338124d75b0ebaec5f36f012f2f155b6ac05b4	Andere entwickeln möglicherweise erst Tage nach der tatsächlichen Infektion Symptome.	OBJ
02c07bfd90063952be60f8863b9e89ee396eb613	Zwei Frauen hatten eine Fehlgeburt, nachdem sie die AstraZeneca-Spritze erhalten hatten.	OBJ
ea1b21e0b2e496ab3a00c51c4ac2399258a1f95b	Sind es die selben Stäbchen, die unseren Kindern in die Nase gesteckt werden?	OBJ
5b70d337520a85ea893e972763f3b9e08abd0032	Sie stelle dieses Können sowohl für Ärzte wie auch für Pharmaunternehmen und Verbraucher zur Verfügung.	OBJ
1f33580a9b7de38c3feaa391473e2a12c4033df5	712 Schwangerschaften wären weitgehend normal verlaufen, inklusive Zwillingen kamen 724 Kinder zur Welt.	OBJ
6486917763bf236ff5908add69f8a57bd766d9ea	Steigende Wassertemperaturen nagen an den großen Eisschilden mit Kontakt zum Meer.	OBJ
20431c5632f3f8af9a71b41e743d2ef530caccca	Als Argument für die Existenz wird seitens der Zwangsmaßnahmenbefürworter immer das “Krankheitsbild von Covid-19” heran gezogen und dass weder Regierungen, Medien noch Wissenschaft die Menschen belügen würde.	SUBJ
576557b12239367e2fc4d05592f920e674609cc4	Und dann zusätzlich noch eine weitere Komponente, und zwar entweder die Haushaltsquarantäne, das heißt, dass auch hier wieder der Fall isoliert wird und der ganze Haushalt dazu.	OBJ
8a071d1e2c931a3f1b8ac367c6266b8f5188b8d5	Die britische Regierung hat einen schockierenden Bericht über die Nebenwirkungen der Corona-Impfstoffe von Pfizer und AstraZeneca veröffentlicht.	SUBJ
edb77a1c073e6060897d38657c7116eff58703c0	Dabei wären diese ganz entscheidend in diesen turbulenten Zeiten.	SUBJ
29f01bcee34568d8ba212b889460b7f51623ca9c	Mit Ischgl-Studie, Heinsberg-Studie, Schulstudie Sachsen, dem Whistleblower-Papier aus dem Innenministerium und der großen Impfdebatte Kennedy contra Dershowitz.	OBJ
98f79cbae8d629efd6834c709aab140141d8e184	»Impfstoffe gegen SARS, MERS und RSV wurden nie zugelassen, und die bei der Entwicklung und Erprobung dieser Impfstoffe gewonnenen Daten deuten auf eine ernsthafte Besorgnis hin: Dass Impfstoffe, die empirisch mit dem traditionellen Ansatz (bestehend aus dem unmodifizierten oder minimal modifizierten Coronavirus-Virus-Spike, der neutralisierende Antikörper hervorruft) entwickelt wurden, unabhängig davon, ob sie aus Protein, viralem Vektor, DNA oder RNA bestehen und unabhängig von der Verabreichungsmethode, die COVID-19-Krankheit durch antikörperabhängige Verstärkung (ADE) verschlimmern können«, heißt es in dem Papier.	OBJ
d8bcdaa340100fea11954cde41c24376cbe193a1	Auch Esken wird mit Mails und Anrufen traktiert.	SUBJ
3d9145b6f37e42a416d80caccab1ad6908979e6a	Zwei Männer kommen in die Intensivstation.	OBJ
a628b5c323512919af61a0a2494d3189e79bc2b8	An Entscheidungen, welche Themen wie umgesetzt werden, bin ich in meiner aktuellen Position nicht beteiligt.	OBJ
65a2a16377427d4e42dcb7970266f81d108951fa	Wir erklären den Mechanismus, durch den Immunzellen große Mengen von Exosomen in den Blutkreislauf freisetzen, die Spike-Proteine zusammen mit kritischen microRNAs enthalten, die eine Signalreaktion in Empfängerzellen an entfernten Stellen auslösen.	OBJ
8b7f2d4ae6e7d101e505d92c776f9269dd25ecbe	Das Forscherteam konstatiert, dass dies den natürlichen Gegebenheiten entspricht und vergleichbare Prozentzahlen auch bei Studien vor der Covid-19 Pandemie beobachtet wurden.	OBJ
0e0ec37d32200613d078ad95c9843315b540f9f7	Wir haben unser Projekt der EU vorgestellt, hier dem eHealth Network der EU, das sich damit beschäftigt.	OBJ
a71a23725d68ff662aece4fbfb601f15ef977329	Der absolute Superstar unter den ausländischen Ländern, die sich mit COVID befassen, ist jedoch mit Abstand Japan.	SUBJ
caf3b022553c18318fd2daa82a112bc458a8b21f	Der Kanzler war erst wenige Tage zuvor trotz drei­fa­cher Impfung positiv auf CoV gestestet worden.	OBJ
125ead47e4b24dcb3d2ea45d4d0c1433b770d0b5	Ein Foto sorgt auf Social Media für große Aufregung!	SUBJ
e962aa52b2e6f2390cde44e5cea0125a368d7037	Die NBER-Autoren sehen voraus, dass dieser Trend über die nächsten 20 Jahre anhalten wird.	OBJ
72fb390167b89bc0f80a9ec8330e74ccc977b8ea	Für jedes Jahr sind die genauen Sterblichkeitsraten in Prozent zur jeweiligen Bevölkerungsgröße angegeben.	OBJ
01a48d75f941547a96fc90f1b5cb11e3cd34dcdc	Und jetzt einen Vergleich anzustellen und zu sagen, dieses neue Coronavirus, das ist ja bisher gar nicht aufgetreten gegenüber den Fällen in der Bevölkerung, die sowieso sterben, das ist natürlich richtig.	SUBJ
a67eda28d427314f50b49dbd50a6acd2f6dd6898	Da die Studien mit bestimmten Pilzzubereitungen durchgeführt wurden, lässt sich eine Wirkaussage für einzelne Nahrungsergänzungsmittel daraus nicht ableiten.	OBJ
70f073d1843a4eaa8998410a962a2d0fa46145a7	"Diese Frau war ohnehin hochgradig Herzinfarkt-gefährdet."""	OBJ
8addae38d08eb291e9e9e7193aaf67cc00d7dda1	Kalenderwoche (21. bis 27. Dezember 2020) in Deutschland mindestens 24 470 Menschen gestorben.	OBJ
4466dbff647f2057994f4620b7a9c16c36885deb	Er wird nun im Tableau durch den «Lucky Loser» Salvatore Caruso (ATP 150) ersetzt werden.	OBJ
807071cf02c535c0e2ad7e597e9e877514487105	Sie glauben, dass Sie dank eines experimentellen „Impfstoffs“ Ihr Leben zurückbekommen und Ihre Familie und Freunde wiedersehen können.	SUBJ
e22b040d403a392ce432a14c5575e2450de5d3a3	Wie beurteilen Sie diese Rechnung?	OBJ
f6d3650ba79896ae8c89a976b13f797e16686f4c	Ich müsste die jetzt aufmachen auf meinem Computer, um noch mal auf die Zahlen zurückzugehen.	OBJ
07b1f550b376b57caba7e670997acde1b595b8b4	Die Senatsverwaltung erklärte, dass es sich im Zusammenhang mit dem Gesetz um ein „vermehrungsfähiges Agens (Virus, Bakterium, Pilz, Parasit) oder ein sonstiges biologisches transmissibles Agens, das bei Menschen eine Infektion oder übertragbare Krankheit verursachen kann“ handeln müsse, damit von einem „Krankheitserreger“ gesprochen werden könne.	OBJ
b6c74bccc52bc95acd8769e972a88ea43ac576e8	In der Mikrowelle werden keine gleichmäßigen Temperaturen erreicht, sodass die Temperatur an einigen Stellen der Maske zu niedrig und damit unwirksam und an anderen Stellen zu hoch sein kann, was die Maske wiederum beschädigen kann.	OBJ
1b58697e0ebe13b0d824b5ea9d5f1ad4e666bb8e	Ein aktuelles Beispiel ist das sachliche und wissenschaftlich transparente Video des Informatikers Marcel Barz.	SUBJ
d37fd80d48ce2ebc14a882eb802d37ca20cf9eef	"Also ich bin eigentlich ein ""Genesener""."	SUBJ
65eda35eaef8a927b63b8d219225c4b2572b023f	Beide Systeme nutzen dazu bestimmte Botenstoffe.	OBJ
eb4d9913c5d77848a1125df15d1986d4c1dec701	Hochgerechnet werden daraus 32.000 Fälle, also mehr als es Einwohner gibt.	OBJ
0269a6aaffca1ab4c8ab2f122bed2a4357169f56	Zusätzlich als Kindle-Version verfügbar.	OBJ
7e966340650f57180f69c92712ef85d8eab1b6df	(7) Ivermectin hat auch in Tschechien und der Slowakei eine vorläufige Zulassung für die Behandlung von Covid-19-Patienten.	OBJ
c4b5df9c1aa1a509b0789c7598eae1438d5e774e	Ich danke Correctiv für den Hinweis.	SUBJ
a6bf7a880a72e4632ff55d362024730eba312e73	Wenn Sie teilnehmen, sammeln Sie automatisch Punkte.	OBJ
c146d3d70aa9f5787c7cfc346e9ab3ffc878b791	Es wäre also sehr nett von Ihnen, wenn Sie mir die Fragen beantworten könnten und mir zeigen könnten, warum so viele widersprüchliche Informationen kursieren und Sie mir meine Denkfehler erläutern könnten.	SUBJ
17949af3d925acb3964f30bb271601680d827df0	Eigentlich sollte sie negativ sein.	SUBJ
7ada1153a6afd9bd37b2a6fdd4e116c857c6f567	Überdies geht auch nach 1998 bis etwa 2003 der Temperaturtrend noch steil nach oben.	OBJ
b37433e364199f638872ec6b1d49d36364434746	6 Eine ungleich starke Mehrheit der Kinderbelästiger ist heterosexuell.	OBJ
e9cdc78b25e85c789df4971e40a0a2bac2d31840	Das könnte damit zusammenhängen, dass es mindestens zeitweise für nicht belegte Betten sehr viel Geld gab.	SUBJ
2f8d319b337fdfce71472e3820f166d30d860ffb	Doch wie ist es bezüglich der positiven Testergebnisse aufgrund anderer, für Menschen harmloserer Coronaviren?	OBJ
fc869209c3859b7a3cc9053ccabe3077e526ebab	Die Krebszellen machen sich zu unzerstörbaren Zellen, da sie dem Mechanismus der Apoptose geschickt ausweichen können.	SUBJ
1e3752af00b15383590e6d2cf769e9a54b648f2e	„Diese Effekte bleiben bei einer großen Bevölkerung, die über einen ganzen Kontinent verteilt ist, wahrscheinlich unbemerkt“, glaubt Seligmann.	OBJ
427d186d4e30f2e7f65934b115acb1101a9ec7fd	Tatsächlich schafft man damit fiktive Fälle.	OBJ
83981e45bb1ded2a2047f65f3f271b4703985665	Besonders eng wird es in den rot eingefärbten Kreisen.	SUBJ
d6d50c0a1527179ae6e926ae0a8c344263821bc9	Infolgedessen waren sie nicht vor einer Reinfektion geschützt, und als sie MERS ein zweites Mal ausgesetzt wurden, erkrankten sie wieder, und zwar noch schwerer.	OBJ
604f70f69350d9b3a6ce1bd34c923be7c3c62c2c	Denn die soll angeblich den Vorschlag gemacht haben, national eingerichtete Spezialfonds aufzustellen.	SUBJ
56e3350710662734106e89eafd4ccfdd399a7988	Sie fordern ihn auf, sein Versprechen zu halten: kein Linksrutsch!	OBJ
4501fd5443b773052bccaa0107d2523e58f297c2	Das Imperial College in London hat eine neue Prognose veröffentlich, wie es mit Infektionszahlen und Todesfällen weitergeht.	OBJ
3fe2875892ead0bb6864adde8ab053b50e810fe9	Dr. Fred Wagshul empfahl in diesem Fall die Anwendung von Ivermectin und verschrieb dem Patienten das Medikament.	OBJ
c8c9c5f2b2e94b89c60dcda6a614d14970b44542	Es handelt sich daher um ein riesiges Gen-Experiment an den Menschen, denen dies in der Regel vorher nicht mitgeteilt wird.	SUBJ
1e5902ece8c7fa7e073fdfe19634821a6a85eea7	Nach Erhalt der europäischen „CE“-Kennzeichnung wird der Test in Europa und anderen Ländern, die diese Zertifizierung anerkennen, erhältlich sein.	OBJ
8b2ac2e3fe28544d3104ca19aa04d247246ffd8c	Um diese Viren in einer Zelle zu produzieren, muss die Wellenlänge der externen Wellen kürzer als die Grösse der Zelle sein.	OBJ
34ab36ea2301d6e5f70a4efa5b9c34449af8a828	Doch damit dieser Topf öffentlich dieses Etikett erhält, langt es nicht, dass sich darin nur pensionierte (emeritierte) Wissenschaftler, selbstständige, praktische Ärzte und Wissenschaftler, die in der Privatwirtschaft tätig sind, tummeln.	SUBJ
55e8e95105e2b06f6f4ac65fe1400b1659e6bf3d	In interventionellen und auch in nicht interventionellen Studien muss ein Studienprotokoll erstellt werden ( 6 13 ).	OBJ
3247fec57d378ee8590516ca10a8024ef4f38ca5	Ebenso unglaublich: Bei den ab 60-Jährigen sind in den Kalenderwochen 35-38 von den mit Symptomen Erkrankten mit bekanntem Impfstatus 49 Prozent geimpft, also fast die Hälfte.	SUBJ
143b6739e66f5df2a442a9dffc48984cb531bd84	Natürlich gibt es noch schwere Infektionen bis hin zu lethalen Folgen, aber das geschieht bei der Grippe auch.	OBJ
f91868632a442c34239bb2d1ade20bb17cc6f385	Oder könnte es vielleicht sein, dass an Grippe erkrankte Menschen der Einfachheit halber gleich den Covid-Fällen zugeschlagen wurden?	SUBJ
f92255bbf2dc688c37168ca170d0468ca8b52ef4	Sowohl Christian Drosten im NDR wie auch die Virologin Monika Redelberger-Fritz auf derstandard.at weisen hier darauf hin, dass respiratorische Infekte über schwerere Tröpfchen übertragen werden.	OBJ
af305a55b3ec54b5b3a052c7b14337062d5d8172	Die lassen nämlich weniger sach- und fachkompetentes Handeln aufscheinen als eher ideologisch getriebene Eile: „Das Gesetz muss noch in dieser Legislaturperiode beschlossen werden.	SUBJ
ee9a93253e0f348adbd690b05d0e4899f8d1247b	Foto: Bundesregierung/Kugler 13 / 13 Die Webasto Gruppe beschäftigt mehr als 13.000 Mitarbeiter weltweit.	OBJ
6bb3ed74f9890638f2f7f81b6510b4ccfb639cde	Es geht mir um eine Größenordnung.	SUBJ
583da4094cbaf3a50ce97ef01e41f951a664cf06	Demnach kann man wohl mit Fug und Recht behaupten, dass die Täuschungsmanöver der Bundesregierung mehr als verantwortungslos sind.	SUBJ
f2131b59ef16c21a784369288435c54dee1ffb95	Die frühere Meinungsforscherin Samira Tarrass fügt hinzu: “Jetzt geht’s los.	OBJ
55d680b9ed35ce4603735ce67eb97d9b9415416c	Ausgenommen sind Geschäfte, in denen Dinge des täglichen Bedarfs verkauft werden.	OBJ
b3285b49986b88fb9d2b7ce20468add4f9532515	Verantwortlich sieht sie die hohe Windraddichte in Deutschland, die in der unteren Atmosphäre für zunehmende Probleme beim Feuchtigkeits-Transport sorgt:Rückläufige Windgeschwindigkeiten für Deutschland bezeugen die Ergebnisse einer am 5. Oktober 2020 veröffentlichten Studie der Deutschen WindGuard im Auftrag des Bundesverbands WindEnergie e.V.	OBJ
51b27f78c334b5d6c2e5e067bf6cdcfe3c5b70d8	Jeweils 21 Prozent sprechen sich für den Unions-Kandidaten Armin Laschet beziehungsweise den SPD-Kandidaten Olaf Scholz aus.	OBJ
64c022f80528d7c601b27582405dbc1cfd929024	Der Impfstoff von AstraZeneca führte zu 21.032 unerwünschten Reaktionen.	OBJ
e0fb41fd3963858ef1129f2c8d6b4e74a0d9aff7	Folgt uns gerne bei Telegram – Corona ist nicht das Problem	SUBJ
08d000f897853fc4ef132a7e34ec590c6552102a	Es ist ein von Menschen mitgestaltetes Recht, welches durchaus fehlbar ist und einem menschlichen Eingriff nicht entzogen werden darf.	SUBJ
a799ad7d8a8fb818e2a61b3f0ab774d3c0bb27cb	Jemand, der ein bestimmtes Ziel verfolgen will, vielleicht?	SUBJ
534a6744fa73d4b5a75229e8d1baecac96b6309b	Die Gemeindeärzte wurden von den Bezirkshauptmannschaften in Niederösterreich darüber informiert.	OBJ
abdcf44342a09186810e6c2a18c06877d4bc4612	Experten haben den Schutz von Masken vor einer Verbreitung von Viren von Anbeginn der Corona-Krise in Frage gestellt.	OBJ
840e9ef3ac6dcf3c5a380d2c776c81db930a8331	Bei genauerer Betrachtung erkennt man auch umherschwirrende Insekten.	OBJ
5ea0ee26b29e7485532bb4da0dffde9c5e293b50	Der Bericht der IPC bestätigt den Zusammenhang zwischen Impfung und erhöhter Sterblichkeit und liefert weitere entscheidende Informationen bezüglich der Altersgruppen.	OBJ
943128e59da6d7d87a5a47ed16df9a2b23e11260	Entgegen früheren Medienberichten waren nicht alle der 13 Toten zuvor geimpft worden.	OBJ
64db3776795f0adccc9e3e5b5a39ff561f83970c	Die Treibjagd auf die Ungeimpften nimmt immer groteskere Ausmaße an.	SUBJ
90c9549ae8c8964853eb51857808d6d3c9a4f233	Es sah perfekt aus [aber als] die Kinder dem Wildvirus ausgesetzt wurden, wurden sie alle krank.	SUBJ
bb348200b34764d3cf710e4c58012676b4dd866e	Aber da die meisten Menschen in China, wo die meisten Masken produziert werden, noch nie über Umwelt nachgedacht haben, verwenden sie halt alles, was funktioniert.	SUBJ
d8a051161f2b9cf8ea00b582832028b095a64f7d	Eine Grundgesetzänderung ist in Deutschland nur nach Verabschiedung eines eigens für die Änderung geschaffenen Gesetzes möglich, dass den Wortlaut der betroffenen Passage in der Verfassung ausdrücklich ändert oder ergänzt.	OBJ
64183ef1a60e676ff884802e42cffdbe22db65d7	Man bekommt dadurch aber schnell ein Horrorergebnis.	SUBJ
c7fa920762ac7916441f128cfa615ea8c33079e0	Es ist aber anzunehmen, dass das enge Antikörperspektrum und die nicht-neutralisierende Wirkung der Antikörper eine Teilerklärung dafür bietet, warum die auf dem Spike-Protein beruhenden Impfstoffe nicht auf die schweren COVID-Verläufe wirken.	SUBJ
3408ea15983e43856d103b80d5336b784a77d426	Bei einer Injektion von kleinen Stahlpartikeln in den Muskel sei allenfalls eine Reaktion an der Einstichstelle, aber kein darüber hinausgehendes erhöhtes medizinisches Risiko zu erwarten.	OBJ
a5f787ea24de6182a72931ee66ba535e0349944b	Herr Braungart geht auf die Zusammensetzung von FFP Masken und „medizinischen Masken – OP Masken“ ein.	OBJ
f4a647910c5385232937a827edcd71dc24bac102	"Kein Grund aber für stärkere Bedenken, sagt Kaufmann: ""Es ist halt ein bisschen unangenehm."""	OBJ
7a45dc038a9993b09c7ecfa2fac455d0601602b2	Heute ist es möglicherweise ein gegenderter Kanarienvogel*innin.	SUBJ
98527abc906b4244b2cf0e942225138daf7132cd	Der Beweis für die Sicherheit ist jedoch nur für einen kurzen Beobachtungszeitraum erbracht worden.	OBJ
5d64e971921724b7a487f5c6142b209a2a4f9b3c	Schliesslich verlieren die Theragripper ihren Halt am Gewebe und werden über eine normale gastrointestinale Muskelfunktion aus dem Darm entfernt.	OBJ
e6871674bfc619b626e57a37cd31a597c4245213	Natürlich kann niemand zu 100 % sagen, dass es der Impfstoff für den Tod dieses kleinen Mädchens verantwortlich war.	SUBJ
8fe948371d0c47b8779e160fc839779faf191d97	Die „Kronprins Haakon“ ist ein norwegisches Forschungsschiff voller Forscher, die den Klimawandel vor Ort, in der Arktis, beobachten, messen, kontrollieren wollen.	OBJ
9c424c331af05e1e70c944b8494808d0a4c97bf6	Zehntausende von Menschen mit Grunderkrankungen starben, nachdem sie positiv auf Corona getestet wurden.	OBJ
3527a4d769e0933dbfc2d7cd85cab527e4e885a0	In manchen waren auch große Mengen Formaldehyd oder Anilin und dann zusätzlich künstliche Duftstoffe, die den unangenehmen Chemiegeruch überlagern sollen.	SUBJ
e07a5bb95b3163cd1f60a5aaa294a9ddacc4f10f	Das geht laut Servus-TV über die Berechnung der sogenannten “Sieben-Tage-Inzidenz”, eines Wertes, der die positiven Tests ins Verhältnis zur Bevölkerungszahl einer Ortschaft stellt.	OBJ
